stream_id,user_id,song_id,streamed_at,duration_played,device_type
535,11,185,2025-03-05 14:15:03,176,web
536,11,2424,2025-11-11 13:43:54,79,tablet
537,11,1611,2025-08-02 21:34:19,72,tablet
538,11,911,2024-04-08 04:35:35,148,tablet
539,11,1029,2025-03-31 19:47:45,133,smart_speaker
540,11,1352,2023-10-02 15:44:05,58,desktop
541,11,419,2025-12-01 17:01:27,212,smart_tv
542,11,132,2024-01-01 06:26:59,159,smart_tv
543,11,261,2023-01-08 22:28:43,163,smart_speaker
544,11,185,2023-11-22 13:35:42,114,tablet
545,11,1719,2025-08-24 02:01:46,104,smart_tv
546,11,1750,2023-01-02 01:47:27,145,tablet
547,11,2407,2023-04-02 00:42:01,84,smart_tv
548,11,1649,2024-02-08 04:59:14,255,tablet
549,11,1883,2024-10-30 11:13:01,218,smart_speaker
550,11,502,2025-10-17 17:28:22,50,smart_tv
551,11,333,2023-10-17 08:22:35,75,mobile
552,11,1385,2023-03-10 18:52:04,90,web
553,11,2354,2025-11-23 05:50:30,237,web
554,11,1283,2024-06-29 11:44:24,134,web
555,11,2060,2025-12-26 09:04:53,47,web
556,11,2307,2025-09-19 09:19:39,52,mobile
557,11,1240,2023-07-10 11:43:28,190,smart_speaker
558,11,2467,2023-12-11 06:15:11,140,desktop
559,11,1528,2023-07-23 12:51:34,169,smart_tv
560,11,1643,2023-01-02 23:19:44,81,desktop
561,11,2112,2024-05-02 11:08:17,110,web
562,11,2,2023-02-10 06:04:22,115,smart_speaker
563,11,1388,2025-01-18 15:17:32,79,smart_speaker
564,11,48,2023-06-14 13:16:57,37,mobile
565,11,756,2024-04-02 04:25:23,133,tablet
566,11,1908,2023-05-28 01:48:37,307,mobile
567,11,1536,2025-05-18 06:39:57,44,smart_tv
568,11,372,2025-07-17 13:15:58,105,smart_speaker
569,11,2328,2025-06-17 12:15:18,44,desktop
570,11,1644,2025-08-29 15:17:52,125,mobile
571,11,1460,2024-06-06 00:35:20,91,smart_speaker
572,11,389,2025-11-09 16:07:14,143,smart_speaker
573,11,1687,2025-04-06 19:53:48,142,mobile
574,11,2055,2024-11-03 19:07:09,131,web
575,11,2018,2023-04-30 07:25:12,153,mobile
576,11,2197,2023-01-18 19:33:46,194,tablet
577,11,2500,2023-08-18 07:02:38,182,desktop
578,11,668,2025-05-17 14:22:31,217,mobile
579,11,2009,2025-12-26 12:15:34,55,smart_speaker
580,11,1731,2023-05-11 01:39:24,69,smart_speaker
581,11,902,2023-11-19 09:29:31,65,mobile
582,11,798,2024-03-10 02:35:47,325,tablet
583,11,669,2023-07-29 08:33:27,40,smart_speaker
584,11,1087,2023-03-06 05:35:11,56,desktop
585,11,1958,2025-11-16 11:24:04,67,smart_tv
586,11,2032,2024-07-18 05:39:12,163,smart_speaker
587,11,1429,2024-08-21 15:08:42,49,web
588,11,1839,2024-01-31 22:51:42,306,mobile
589,11,1592,2024-09-12 11:42:01,57,mobile
590,11,743,2024-10-05 22:11:59,231,web
591,11,538,2023-02-20 23:48:14,196,desktop
592,11,244,2024-08-26 05:58:49,333,tablet
593,11,301,2024-10-28 22:26:31,192,smart_tv
594,11,383,2023-09-19 00:10:39,58,mobile
595,11,2271,2024-11-01 12:01:17,54,web
596,11,260,2025-04-22 00:48:21,50,mobile
597,11,540,2025-11-03 23:21:24,211,web
598,11,943,2025-11-21 15:21:21,143,desktop
599,11,243,2023-10-10 21:32:22,196,tablet
600,11,2391,2025-02-28 02:26:10,283,smart_speaker
601,11,556,2023-04-03 12:50:30,249,desktop
602,11,906,2023-06-28 16:20:05,102,web
603,11,1397,2025-07-21 02:50:52,140,smart_speaker
604,11,2069,2025-12-25 03:25:10,339,mobile
605,11,83,2025-06-24 03:45:03,228,web
606,12,2338,2024-09-20 11:08:24,310,mobile
607,12,1181,2024-07-12 04:03:19,37,tablet
608,12,669,2023-05-19 08:09:50,46,desktop
609,12,201,2023-12-04 08:01:35,232,smart_tv
610,12,25,2025-03-17 00:45:18,92,smart_tv
611,12,1123,2023-06-10 08:16:08,315,mobile
612,12,1037,2024-02-01 07:08:40,238,mobile
613,12,2217,2025-12-25 16:40:08,49,web
614,12,2504,2025-02-15 01:03:53,82,tablet
615,12,157,2025-05-07 04:59:58,150,tablet
616,12,1741,2025-05-26 00:34:22,196,tablet
617,12,1149,2025-05-29 07:28:04,120,mobile
618,12,1655,2023-01-18 22:47:48,105,web
619,12,1362,2025-02-18 01:21:33,34,smart_tv
620,12,540,2025-12-11 11:13:05,146,tablet
621,12,1395,2024-09-10 20:29:15,251,smart_speaker
622,12,2284,2023-12-09 10:32:45,188,web
623,12,2238,2024-06-25 04:49:01,103,web
624,12,167,2025-01-26 16:50:08,96,desktop
625,12,2492,2024-03-01 22:09:24,70,tablet
626,12,587,2025-10-30 06:47:51,346,web
627,12,66,2024-03-27 01:15:06,109,tablet
628,12,1861,2025-10-07 13:58:49,143,smart_tv
629,13,1296,2023-10-23 23:38:39,202,web
630,13,2186,2024-03-22 20:32:49,262,smart_tv
631,13,1600,2025-07-28 13:18:46,73,smart_speaker
632,13,1415,2023-10-31 07:29:18,41,mobile
633,13,1601,2024-03-19 19:20:07,156,desktop
634,13,2149,2025-09-05 16:39:08,235,mobile
635,13,1923,2024-03-31 22:12:59,222,smart_speaker
636,13,1312,2025-06-23 19:19:16,37,desktop
637,13,1587,2023-07-21 03:15:36,185,smart_tv
638,13,1590,2023-05-12 17:39:39,60,smart_tv
639,13,1585,2023-08-01 23:39:54,226,web
640,13,2213,2024-09-11 20:27:01,141,mobile
641,13,777,2024-04-24 03:31:59,182,smart_speaker
642,13,523,2024-02-24 12:52:35,132,smart_speaker
643,13,2436,2025-09-07 17:33:40,375,smart_tv
644,13,1979,2025-10-07 11:09:51,53,mobile
645,13,1622,2024-07-28 02:51:26,223,desktop
646,13,2039,2025-02-01 20:28:11,240,web
647,13,1210,2023-03-11 14:27:34,110,mobile
648,13,1491,2025-02-11 10:27:49,63,desktop
649,13,356,2023-08-18 03:51:24,195,desktop
650,13,1121,2023-10-06 13:12:52,133,tablet
651,13,621,2024-06-14 14:41:35,229,mobile
652,13,3,2025-03-20 08:14:47,194,web
653,13,2141,2025-08-20 01:13:16,109,smart_speaker
654,13,1600,2023-04-08 02:52:18,261,desktop
655,13,443,2024-07-16 07:03:11,58,tablet
656,13,616,2023-01-13 19:45:26,214,web
657,13,933,2024-05-28 08:21:55,80,mobile
658,13,772,2023-07-04 21:38:56,293,tablet
659,13,1522,2024-10-04 16:11:09,34,tablet
660,13,2510,2025-08-26 20:20:13,147,tablet
661,14,612,2024-01-12 05:53:07,68,desktop
662,14,507,2023-01-11 07:08:15,107,mobile
663,14,602,2025-06-17 21:43:07,99,tablet
664,14,927,2023-06-19 07:55:15,171,web
665,14,2625,2023-04-27 16:06:40,101,mobile
666,14,2205,2025-01-24 03:54:49,161,desktop
667,14,1087,2025-12-15 03:03:17,130,web
668,14,2602,2024-12-24 05:56:31,276,smart_speaker
669,14,2229,2023-08-23 18:33:02,382,tablet
670,14,185,2023-08-19 19:44:36,54,mobile
671,14,1750,2025-04-04 17:31:25,48,desktop
672,14,380,2023-12-04 02:44:50,155,smart_speaker
673,14,2318,2025-11-24 14:30:40,260,web
674,14,2118,2023-05-06 12:49:42,287,mobile
675,14,64,2023-03-08 05:32:07,128,desktop
676,14,1273,2023-09-10 15:05:38,134,tablet
677,14,1898,2025-03-17 17:35:20,252,desktop
678,14,1362,2024-07-15 18:14:28,94,smart_tv
679,14,1850,2024-03-14 10:41:54,207,desktop
680,14,1709,2023-11-28 04:55:50,183,smart_speaker
681,14,2141,2025-04-08 06:37:56,66,desktop
682,14,2024,2025-08-31 04:21:19,106,tablet
683,14,1274,2024-04-03 22:20:27,125,desktop
684,14,2619,2024-05-15 02:24:42,133,tablet
685,14,479,2023-04-16 00:37:30,149,smart_speaker
686,14,2282,2023-10-17 19:41:33,313,mobile
687,14,1357,2023-03-13 13:19:59,61,tablet
688,14,1378,2024-07-21 19:41:56,88,smart_speaker
689,14,2160,2023-10-18 00:13:46,291,smart_tv
690,14,651,2023-01-12 01:16:45,97,smart_tv
691,14,1625,2025-01-04 11:49:30,252,smart_tv
692,14,1552,2023-03-10 18:09:42,302,desktop
693,14,2214,2025-04-28 03:40:57,156,tablet
694,14,1315,2025-12-17 15:49:22,286,smart_tv
695,14,324,2025-10-30 05:42:45,96,mobile
696,14,2564,2025-01-04 05:13:23,190,desktop
697,14,296,2025-11-28 13:54:13,137,desktop
698,14,1598,2025-05-12 20:30:10,122,smart_speaker
699,14,777,2023-06-09 13:47:21,125,web
700,14,559,2024-09-07 08:53:16,62,mobile
701,14,142,2025-01-16 20:12:23,105,web
702,14,337,2024-02-04 02:50:34,131,tablet
703,14,901,2023-01-06 21:24:00,111,mobile
704,14,63,2024-08-25 06:07:13,50,tablet
705,14,1173,2024-07-06 04:57:24,66,smart_speaker
706,14,2448,2024-08-16 08:10:24,186,tablet
707,14,1890,2024-04-29 12:02:46,99,desktop
708,14,875,2023-04-18 09:15:40,182,smart_speaker
709,14,1962,2023-05-31 04:39:58,92,web
710,14,1485,2023-12-19 07:01:57,146,desktop
711,14,1134,2025-06-20 23:23:45,145,desktop
712,14,2549,2024-11-02 07:11:57,245,smart_speaker
713,14,1915,2023-02-14 06:11:59,53,mobile
714,14,188,2023-11-17 01:03:01,192,tablet
715,14,927,2024-04-02 11:29:16,184,smart_speaker
716,14,2457,2025-02-10 00:41:18,123,web
717,14,2224,2025-12-24 23:46:05,121,smart_speaker
718,14,1694,2025-08-31 20:29:05,47,web
719,14,2174,2025-03-24 05:13:51,159,mobile
720,14,1951,2025-03-05 22:52:39,236,mobile
721,14,536,2023-06-29 14:00:55,217,smart_speaker
722,14,2420,2023-08-27 08:53:45,157,smart_speaker
723,14,1046,2023-12-04 15:24:34,146,smart_tv
724,14,900,2025-03-10 23:26:19,62,smart_tv
725,14,1182,2025-06-25 05:39:56,53,desktop
726,14,879,2023-07-02 13:38:45,112,desktop
727,14,763,2023-12-22 21:54:21,141,smart_speaker
728,14,1317,2024-02-15 04:04:29,172,mobile
729,14,1799,2023-01-22 09:45:30,178,smart_tv
730,14,847,2025-12-01 07:04:21,90,tablet
731,14,2152,2023-12-06 04:25:41,234,smart_tv
732,14,2276,2024-12-20 17:57:31,188,smart_tv
733,14,1932,2025-02-10 01:59:51,95,mobile
734,14,1881,2023-01-28 23:02:37,58,smart_tv
735,14,1577,2024-09-30 16:02:28,210,smart_tv
736,14,52,2023-01-06 19:07:57,260,smart_tv
737,14,571,2023-09-09 17:49:11,311,desktop
738,14,493,2023-10-09 03:37:28,231,web
739,14,2642,2025-04-16 22:39:18,62,mobile
740,14,2380,2023-11-27 03:34:03,287,smart_tv
741,14,2201,2023-09-14 08:52:39,276,smart_speaker
742,14,1072,2024-11-15 01:57:28,98,smart_tv
743,14,1071,2023-12-01 18:11:18,106,desktop
744,14,810,2023-01-18 05:35:32,106,web
745,14,1476,2025-09-27 04:21:18,330,smart_tv
746,14,2335,2023-09-16 00:38:50,39,smart_tv
747,14,1643,2025-10-22 11:32:16,233,mobile
748,14,1119,2025-04-23 15:30:42,120,desktop
749,14,388,2023-10-10 06:24:28,133,tablet
750,14,1084,2023-11-16 08:43:33,117,smart_speaker
751,14,1136,2025-06-17 07:46:04,101,mobile
752,14,461,2025-03-20 02:52:20,188,smart_tv
753,14,1440,2023-06-02 08:36:45,69,tablet
754,14,743,2023-07-03 20:28:18,37,smart_tv
755,15,1916,2025-05-15 18:46:42,117,mobile
756,15,1941,2023-01-30 11:31:00,187,smart_speaker
757,15,924,2024-08-07 12:10:01,159,web
758,15,2167,2023-05-28 08:10:12,72,web
759,15,1683,2024-06-09 03:26:19,326,tablet
760,15,1481,2025-05-08 06:07:43,220,smart_speaker
761,15,1057,2023-09-17 07:13:31,39,smart_speaker
762,15,1011,2025-02-15 03:57:12,176,desktop
763,15,428,2023-11-21 00:11:39,82,desktop
764,15,1614,2024-06-06 15:54:36,325,smart_tv
765,15,727,2025-01-29 10:03:52,132,smart_tv
766,15,1752,2025-03-18 06:34:50,282,smart_tv
767,15,2000,2024-07-22 17:28:01,320,desktop
768,15,1479,2025-05-18 09:00:30,138,mobile
769,15,855,2024-04-24 09:22:57,52,smart_tv
770,15,1053,2025-07-14 06:08:52,67,smart_speaker
771,15,1418,2023-12-08 20:23:14,314,mobile
772,15,2244,2025-10-10 09:38:25,308,tablet
773,15,734,2024-11-02 15:17:20,281,desktop
774,15,787,2023-11-08 10:35:07,36,web
775,15,2008,2024-09-22 18:21:16,88,tablet
776,15,113,2023-02-21 12:12:55,54,mobile
777,15,336,2023-12-14 21:13:52,342,mobile
778,15,1370,2024-04-23 09:08:34,299,mobile
779,15,1261,2024-03-15 17:11:56,123,web
780,15,815,2024-10-03 02:30:07,158,smart_tv
781,15,2534,2023-08-31 18:41:04,68,tablet
782,15,2397,2025-07-26 19:53:54,33,mobile
783,15,11,2025-03-25 21:33:13,231,mobile
784,15,1575,2024-01-24 12:00:15,241,smart_tv
785,15,2481,2023-01-29 19:31:33,189,web
786,15,2470,2025-06-05 12:44:45,52,tablet
787,15,1972,2023-12-15 05:43:42,165,web
788,15,110,2024-08-15 12:22:50,146,smart_speaker
789,15,2345,2024-08-14 16:36:38,266,web
790,15,947,2024-08-24 08:18:05,145,desktop
791,15,150,2025-06-26 06:20:26,130,mobile
792,15,185,2023-10-09 12:34:26,79,smart_tv
793,15,743,2024-11-02 15:07:00,108,desktop
794,15,711,2023-03-30 18:08:29,216,smart_speaker
795,16,2325,2025-05-29 02:25:53,142,desktop
796,16,1094,2024-07-18 00:18:25,188,smart_tv
797,16,425,2025-10-29 09:04:44,195,tablet
798,16,1483,2025-11-25 11:42:06,257,smart_speaker
799,16,801,2023-09-01 19:44:10,155,smart_tv
800,16,30,2023-07-04 03:40:39,89,web
801,16,1375,2024-04-23 20:33:33,79,smart_tv
802,16,2045,2023-11-16 09:23:44,190,desktop
803,16,1695,2023-01-08 03:35:17,247,smart_speaker
804,16,1394,2024-09-23 03:59:44,160,smart_speaker
805,16,2196,2025-09-22 12:39:18,205,smart_speaker
806,16,1721,2023-04-08 14:42:55,47,smart_speaker
807,16,1406,2025-11-12 07:46:26,272,desktop
808,16,1421,2025-02-17 04:56:10,78,smart_tv
809,16,2422,2024-03-31 16:37:10,138,web
810,16,797,2024-09-30 00:49:37,170,tablet
811,16,2033,2023-03-21 07:40:04,116,smart_tv
812,16,823,2023-08-22 14:35:57,92,smart_tv
813,16,2019,2025-10-18 22:32:03,247,tablet
814,16,2436,2024-09-03 14:30:05,165,web
815,16,1372,2025-03-16 01:29:03,257,web
816,16,1587,2024-08-21 02:14:44,188,tablet
817,16,2390,2025-09-10 08:26:39,165,smart_tv
818,16,321,2024-06-25 22:50:02,211,web
819,16,978,2024-03-03 07:35:06,256,tablet
820,16,1310,2025-10-03 06:46:59,39,web
821,16,2616,2023-07-21 11:52:52,159,mobile
822,16,1494,2024-01-10 21:42:55,143,smart_tv
823,16,695,2025-07-21 20:51:04,361,mobile
824,16,2291,2024-02-28 22:12:47,203,web
825,16,2148,2025-08-07 09:00:12,233,tablet
826,16,930,2025-09-23 19:40:02,162,tablet
827,16,111,2024-01-04 04:52:19,86,tablet
828,16,1146,2025-05-10 13:20:09,251,mobile
829,16,1975,2025-03-26 12:33:49,30,tablet
830,16,941,2025-04-06 13:58:02,85,desktop
831,16,2186,2024-07-31 16:26:51,236,smart_speaker
832,16,773,2023-10-17 18:19:50,91,desktop
833,16,1668,2025-07-22 08:46:31,127,tablet
834,16,2150,2023-03-08 15:24:16,208,tablet
835,16,120,2025-01-07 10:47:28,143,smart_tv
836,16,857,2023-03-28 00:03:58,100,mobile
837,16,1441,2023-01-03 00:45:50,214,smart_tv
838,16,895,2023-10-02 11:01:47,391,tablet
839,16,121,2024-05-03 03:11:49,43,mobile
840,16,579,2024-09-25 04:51:03,214,smart_speaker
841,16,944,2025-04-07 22:18:06,87,web
842,16,2382,2024-11-01 21:42:01,82,desktop
843,16,1194,2024-09-04 22:34:05,269,tablet
844,16,2654,2024-10-25 09:14:58,166,web
845,16,1615,2024-11-01 21:47:17,39,desktop
846,16,895,2023-08-01 00:44:14,278,desktop
847,16,2337,2025-08-20 02:20:18,151,tablet
848,16,457,2024-06-05 10:50:46,334,desktop
849,16,220,2025-06-13 02:39:29,102,mobile
850,16,219,2023-05-18 22:15:15,40,desktop
851,16,2574,2025-01-29 23:55:46,85,mobile
852,16,1979,2025-04-08 11:36:28,86,web
853,16,2443,2024-05-24 08:55:14,88,smart_tv
854,17,2121,2024-02-12 13:53:34,333,smart_tv
855,17,1949,2025-05-28 21:51:43,150,desktop
856,17,2124,2023-11-01 23:03:09,150,mobile
857,17,1750,2023-05-16 10:52:02,63,tablet
858,17,881,2024-05-14 07:51:22,258,web
859,17,1521,2024-02-23 19:06:16,120,smart_tv
860,17,2164,2025-07-05 14:21:51,83,tablet
861,17,94,2024-06-18 06:57:02,201,web
862,17,752,2024-09-28 17:58:12,38,desktop
863,17,1915,2023-02-15 00:56:57,215,smart_tv
864,17,2163,2024-12-31 16:42:32,115,smart_tv
865,17,1927,2023-04-04 22:12:28,153,mobile
866,17,2608,2025-12-22 18:54:55,91,desktop
867,17,2457,2023-10-11 05:52:56,91,web
868,17,1635,2023-05-28 08:22:10,141,smart_speaker
869,17,450,2023-07-17 20:55:16,126,smart_tv
870,17,1892,2024-01-29 21:09:49,123,smart_speaker
871,17,2641,2025-07-02 19:32:17,163,tablet
872,17,420,2025-12-23 05:31:07,83,desktop
873,17,2041,2024-09-30 19:36:48,286,smart_tv
874,17,37,2024-06-03 13:48:01,118,smart_speaker
875,17,48,2025-01-30 01:38:11,178,mobile
876,17,184,2025-09-02 12:21:45,237,web
877,17,1489,2023-07-05 00:34:36,45,smart_tv
878,17,1095,2023-03-05 10:13:21,283,mobile
879,17,1864,2025-03-30 18:27:57,134,smart_speaker
880,17,2644,2024-04-13 04:39:36,142,smart_speaker
881,17,1102,2025-03-06 19:34:02,130,mobile
882,17,934,2024-01-31 01:11:07,294,tablet
883,17,1895,2023-11-27 23:42:12,251,tablet
884,17,1167,2025-12-08 00:47:23,116,mobile
885,17,1193,2024-02-12 12:00:12,96,smart_tv
886,17,757,2025-03-09 14:01:15,44,smart_speaker
887,17,41,2023-10-21 19:43:58,60,smart_tv
888,17,2270,2025-02-25 02:54:51,92,web
889,17,1598,2024-02-03 04:37:53,92,web
890,17,339,2024-10-26 21:50:26,282,web
891,17,2127,2024-05-20 20:04:08,349,smart_speaker
892,17,1094,2024-02-10 14:13:54,98,mobile
893,17,2257,2025-05-22 23:41:39,367,smart_speaker
894,17,1293,2025-07-01 20:11:52,57,mobile
895,17,819,2023-10-17 05:40:46,350,mobile
896,17,1889,2025-08-30 23:23:53,125,smart_tv
897,17,21,2024-06-15 17:02:50,69,smart_tv
898,17,2537,2025-08-28 21:29:03,57,mobile
899,17,1482,2023-09-04 22:13:18,135,web
900,17,155,2023-07-22 11:00:07,340,smart_speaker
901,17,2550,2024-09-16 19:18:21,127,desktop
902,18,88,2025-07-21 16:25:48,240,desktop
903,18,1008,2024-07-10 11:16:37,234,tablet
904,18,1085,2023-01-05 23:56:24,155,mobile
905,18,1803,2025-07-16 18:48:00,112,smart_speaker
906,18,481,2024-07-02 16:58:50,170,mobile
907,18,738,2025-11-26 09:49:07,89,desktop
908,18,670,2023-02-10 00:15:13,90,desktop
909,18,2573,2025-08-04 10:46:59,75,desktop
910,18,383,2025-05-17 11:38:14,113,mobile
911,18,91,2024-03-29 22:14:14,62,desktop
912,18,322,2025-10-28 22:56:43,302,desktop
913,18,160,2025-12-12 07:59:07,226,smart_speaker
914,18,518,2023-03-28 03:56:28,107,smart_speaker
915,18,510,2025-12-12 17:19:17,46,smart_speaker
916,18,973,2023-03-28 20:41:23,118,tablet
917,18,2174,2024-03-23 05:07:47,211,smart_tv
918,18,891,2025-03-12 21:31:42,213,smart_tv
919,18,1989,2025-07-21 01:44:06,144,desktop
920,18,2404,2025-03-27 05:38:41,106,tablet
921,18,1350,2025-09-18 05:31:25,197,desktop
922,18,2156,2023-06-13 01:51:44,125,mobile
923,18,2195,2023-09-01 14:27:04,154,desktop
924,18,770,2025-03-11 08:47:18,65,smart_tv
925,18,1125,2023-07-24 06:49:45,330,tablet
926,18,404,2025-02-22 15:00:30,205,desktop
927,18,1485,2024-07-21 05:01:18,269,web
928,18,1716,2025-03-31 00:17:26,299,web
929,18,325,2024-06-06 19:15:01,116,smart_speaker
930,18,169,2024-01-14 12:59:16,57,smart_speaker
931,18,508,2025-06-12 12:32:41,246,web
932,18,2542,2024-05-25 01:34:51,185,tablet
933,18,2056,2024-12-05 11:03:28,129,mobile
934,18,1387,2023-01-24 03:14:59,241,web
935,18,1205,2025-03-07 03:20:18,171,tablet
936,18,2397,2023-06-28 20:18:28,212,tablet
937,18,125,2025-03-03 21:52:29,176,desktop
938,18,1046,2024-03-23 13:24:05,134,web
939,18,1190,2023-03-05 19:14:25,151,tablet
940,19,1818,2024-10-03 12:45:38,122,tablet
941,19,1444,2025-07-23 03:22:14,208,desktop
942,19,1509,2024-05-31 17:45:54,290,smart_speaker
943,19,319,2023-04-07 07:38:27,159,web
944,19,550,2025-10-28 13:28:22,69,smart_tv
945,19,1797,2024-05-27 05:25:34,106,smart_tv
946,19,1852,2025-09-01 22:04:48,157,smart_tv
947,19,1113,2024-08-01 01:02:17,177,desktop
948,19,1516,2024-03-16 23:30:33,60,desktop
949,19,889,2025-03-09 23:01:49,259,desktop
950,19,1182,2025-06-30 13:17:22,157,smart_tv
951,19,2442,2024-12-31 00:31:38,49,mobile
952,19,2022,2023-04-07 12:09:31,120,tablet
953,20,1492,2025-07-20 19:51:28,102,smart_speaker
954,20,1272,2025-06-03 04:57:53,118,web
955,20,1705,2024-12-18 10:50:02,165,web
956,20,433,2024-11-08 21:18:34,84,desktop
957,20,809,2025-11-18 20:08:34,174,tablet
958,20,1728,2025-10-20 16:57:58,138,smart_tv
959,20,481,2023-08-28 06:57:12,198,tablet
960,20,2401,2023-12-10 07:21:37,117,mobile
961,20,692,2024-11-30 16:14:46,250,smart_tv
962,20,1080,2025-08-27 10:50:22,35,smart_tv
963,20,1234,2023-07-12 12:15:19,69,desktop
964,20,2011,2023-08-18 04:08:30,153,smart_tv
965,20,1477,2023-11-03 13:31:57,133,mobile
966,20,1160,2024-07-25 09:15:40,44,web
967,20,2571,2023-11-10 17:32:59,100,mobile
968,20,2034,2025-09-16 11:56:38,239,mobile
969,20,229,2024-06-10 14:16:13,102,tablet
970,20,1378,2025-05-13 05:24:54,91,tablet
971,20,1447,2024-07-06 11:27:32,109,tablet
972,20,1490,2024-11-06 23:15:02,125,mobile
973,20,1737,2025-05-17 04:49:45,139,desktop
974,20,1528,2025-10-19 05:01:47,153,web
975,20,1699,2024-10-06 07:25:10,160,mobile
976,20,2296,2025-08-09 21:24:10,212,mobile
977,20,1236,2025-06-20 19:41:47,53,mobile
978,20,2060,2024-10-10 08:52:27,43,tablet
979,20,823,2023-05-04 10:23:52,90,mobile
980,20,1518,2024-05-27 01:27:31,271,smart_speaker
981,20,1316,2023-09-04 11:51:15,53,web
982,20,2372,2024-12-10 14:25:34,89,desktop
983,20,1602,2025-05-13 16:44:07,128,mobile
984,20,2524,2025-11-24 21:44:12,277,desktop
985,20,281,2025-11-04 01:24:26,245,mobile
986,20,2145,2025-06-13 09:39:16,162,smart_speaker
987,20,2238,2024-06-28 02:39:44,112,web
988,20,101,2023-05-17 16:41:42,47,tablet
989,20,1523,2025-05-07 07:07:41,130,smart_speaker
990,20,321,2023-05-25 05:07:33,85,tablet
991,20,839,2023-09-27 01:47:40,52,desktop
992,20,1663,2024-03-18 18:53:33,42,mobile
993,20,2504,2023-10-22 22:28:17,381,web
994,20,973,2023-12-04 07:19:26,140,desktop
995,20,2048,2025-07-01 13:11:00,51,desktop
996,20,10,2025-10-31 02:42:03,372,desktop
997,20,2226,2025-05-20 17:33:40,144,smart_speaker
998,20,695,2025-10-14 07:49:07,62,smart_speaker
999,20,2181,2025-08-13 06:33:35,84,smart_speaker
1000,20,1218,2024-03-16 03:10:48,260,smart_speaker
1001,20,407,2024-10-02 08:27:23,227,smart_tv
1002,20,1771,2024-09-19 20:56:53,93,web
1003,20,1119,2023-07-29 21:26:11,32,smart_speaker
1004,20,953,2024-04-09 10:41:40,161,web
1005,21,761,2024-04-01 15:06:28,53,web
1006,21,1658,2024-11-06 16:39:48,179,smart_tv
1007,21,1140,2023-08-20 07:22:05,241,tablet
1008,21,1126,2023-02-16 13:57:43,161,smart_tv
1009,21,2289,2023-10-29 13:28:54,72,smart_tv
1010,21,2455,2024-11-05 08:11:43,238,desktop
1011,21,1812,2025-07-11 13:34:20,197,smart_speaker
1012,21,381,2025-11-27 03:47:24,384,smart_speaker
1013,21,1944,2024-11-20 03:36:22,107,tablet
1014,21,2497,2025-05-29 23:50:34,73,tablet
1015,21,1590,2025-03-28 20:23:34,144,web
1016,21,362,2024-04-20 06:50:36,62,smart_tv
1017,21,2498,2023-12-04 10:47:47,175,smart_speaker
1018,21,1372,2024-01-23 07:22:29,77,tablet
1019,21,1353,2024-11-10 02:35:42,133,tablet
1020,21,591,2023-11-01 10:49:14,344,tablet
1021,21,42,2023-08-26 01:12:10,223,smart_speaker
1022,21,46,2025-05-12 23:15:40,174,smart_tv
1023,21,1099,2025-07-04 05:06:02,129,smart_tv
1024,21,1714,2025-11-03 04:36:48,96,mobile
1025,21,499,2025-10-24 06:36:39,167,desktop
1026,22,2362,2023-08-15 15:19:31,154,web
1027,22,2582,2025-09-29 21:47:27,99,tablet
1028,22,1572,2025-05-20 05:12:29,155,desktop
1029,22,761,2023-03-23 11:34:18,58,smart_tv
1030,22,852,2023-12-24 22:04:34,278,web
1031,22,2286,2024-02-24 04:25:02,36,smart_tv
1032,22,264,2023-11-13 12:26:54,293,smart_tv
1033,22,2015,2024-04-12 06:41:53,296,tablet
1034,22,2031,2025-02-17 23:09:08,155,mobile
1035,22,1088,2024-05-27 04:11:44,113,smart_speaker
1036,22,1578,2025-12-02 10:03:21,196,web
1037,22,1841,2025-10-26 07:14:00,234,web
1038,22,1524,2024-12-16 04:00:56,287,smart_tv
1039,22,2301,2025-11-17 16:26:26,30,mobile
1040,22,1445,2024-06-08 00:21:21,47,web
1041,22,540,2024-09-06 13:00:04,193,web
1042,22,1962,2025-10-09 07:35:28,247,tablet
1043,22,2618,2024-02-01 19:48:04,184,tablet
1044,22,880,2024-10-05 11:39:15,144,desktop
1045,22,1913,2023-02-26 13:52:19,124,smart_tv
1046,22,440,2024-02-01 16:30:45,141,tablet
1047,22,791,2024-01-26 09:31:49,234,tablet
1048,22,728,2023-03-07 17:28:01,37,tablet
